CLOROF_A,COLI_FEC,COLI_TOT,E_COLI,COT,COT_SOL,DBO_SOL,DBO_TOT,DQO_SOL,DQO_TOT,N_NH3,N_NO2,N_NO3,N_ORG,N_TOT,N_TOTK,P_TOT,ORTO_PO4,COLOR_VER,TRANSPARENCIA,ABS_UV,SDT,SAAM,SST,TURBIEDAD,TEMP_AMB,PROFUNDIDAD,CAUDAL,DUR_TOT,TEMP_AGUA,CONDUC_CAMPO,pH_CAMPO,OD_%,OD_mg/L
5.5455,336,,20,4.366,4.186,2,2,10,10,0.094698,0.003888,0.003371,0.526653,0.62861,0.621351,0.042668,0.009629,15,1.3,0.0859,152.32,,10,2.8,30,22,,106.09,26.5,238,8.8,114.4,9
5.0905,598,,10,4.628,4.628,2,2,10.18,49.77,0.078565,0.00593,0.095972,0.945859,1.126326,1.024424,0.10337,0.024492,25,1.11,0.12844,161.28,,18.33,2.7,32,17.3,,88.11,30.8,252,8.7,112.3,7.5
0.1,10,,10,5.143,5.124,2,6.27,10,20.45,0.2738,0.00167,,0.98286,,1.25666,0.040521,0.003338,13,1.48,0.11536,186.24,,10,3.6,38,18.5,,122.85,30.2,291,8.7,126.4,9.3
26.0684,1720,,31,6.544,5.231,2,2,10,43.47,0.089041,0.002399,0.00737,1.11472,1.21353,1.203761,0.05011,0.008802,15,1.05,0.09785,182.4,,10,2.7,32.1,4.8,,105.26,31.2,285,8.9,128,9.2
2.37,52,,10,4.51,3.725,2,4.9,10,10,0.093863,0.005705,0.324063,0.55681,0.980441,0.650673,0.100544,0.060883,25,2.12,0.1545,118.4,,10,0.75,27,14.5,,85.74,24.3,185,8.1,34.6,2.8
8.058,135,,10,4.922,4.514,2,2,10,63.6,0.162913,0.003181,0.021157,1.92623,2.113481,2.089143,0.078939,0.010244,25,1.12,0.09396,115.84,,10,2.6,27,25.5,,98.29,23.7,181,8.4,107.2,8.9
7.584,30,,30,6.456,5.291,2,2,10,15.96,0.027954,0.005,0.020987,0.75073,0.804671,0.778684,0.038424,0.021191,25,1.24,0.15759,177.92,,10,2.8,25.3,30,,90.05,29.5,278,7.7,57.7,5.2
,3,,3,8.5876,5.2277,2.16,2.16,163.3,334.368,0.2355,0.0022,0.091,1.1686,1.4973,1.4041,0.1069,0.0543,17.5,1.5,0.009,972.8,,10,1.1,,,,109.1448,,1520,7.07,31,2.54
41.7968,435,,435,10.2563,6.8242,8.06,11.48,24.3,37.5936,0.0973,0.0096,0.0447,0.8888,1.0404,0.9861,0.1538,0.0168,12.5,1.3,0.0055,178.56,,51,3,31.64,,,120.4872,,279,,,
29.1172,3076,,638,8.6,6.2133,3.95,5.93,19.6,26.41,0.1163,0.0027,0.0325,0.4841,0.6356,0.6004,0.082,0.0113,20,0.6,0.0862,151.68,,10,1.8,28.9,,,134.154,31.4,237,,,
25.03,3130,,10,4.499,4.344,6.9,17.8,10,46.06,0.08,0.004,0.014,0.663,0.761,0.743,0.063,0.001,5,1,0.12,151.68,,7.3,1.6,29,9,,110.6,24.3,237,7.4,71.3,5.9
27.72,3448,,1,5.212,4.323,2,2.1,18.7,35.42,0.539,0.062,0.26,0.455,1.316,0.994,0.199,0.047,15,1,0.122,94.08,,50.8,2.8,36.1,21.5,,111.9,,147,9,120,8.6
23.7,2046,,1,4.9143,4.6679,2,2,22.57,62.53,0.125854,0.002095,0.027084,0.348401,0.503434,0.474255,0.036199,0.021659,3,1.8,0.131,140.8,,5.33,2.2,31,12.5,,102.33,27.5,220,7.5,93.8,7.45
26.9452,1956,,63,4.1488,3.1522,2,2,19.23,46.15,0.141347,0.002816,0.001648,0.699978,0.845789,0.841325,0.214382,0.005893,25,1,0.12669,140.16,,56,3.1,31,22,,86.32,29.3,219,9.2,137.9,9.97
6.9188,538,,1,4.9603,4.9303,2,2,33.41,105.17,0.066945,0.002402,0.001952,0.684589,0.755888,0.751534,0.086172,0.019262,10,1.3,0.12154,185.6,,10,2.5,30,15,,97.01,24.2,290,8.5,82.1,6.8
10.594,327,,1,5.1801,5.168,2,2,10,10,0.196704,0.015354,0.059718,0.629593,0.901369,0.826297,0.117761,0.114673,15,0.9,0.16171,168.32,,10,2.8,35,18,,83.7,32.5,263,9.2,124.2,8.7
5.6825,135,,1,4.266,4.227,2,2,10,10,0.079748,0.003152,0.00554,0.565115,0.653555,0.644863,0.036901,0.008542,15,1.32,0.09237,150.4,,10,2.7,31,12.98,,106.09,25.3,235,8.6,113.9,9.1
,317,,10,4.526,4.454,2,2,10,32.33,0.21674,0.002172,0.033138,0.695947,0.947997,0.912687,0.097383,0.011339,18,1.21,0.12741,159.36,,14.5,2.8,33,16.2,,88.11,31.1,249,9,134.8,8.8
0.1,20,,10,5.356,5.157,2,4.59,10,39.89,0.0733,0.001468,0.05964,0.94648,1.080888,1.01978,0.017427,0.002732,15,0.95,0.10506,186.88,,10,4.8,37,2,,120.9,30.4,292,8.5,112.4,8.2
42.6467,780,,10,5.653,5.112,2,2,10,31.62,0.125055,0.004343,0.059437,0.75743,0.946265,0.882485,0.081386,0.007906,10,1.13,0.08652,176.64,,10,2.8,31,10.8,,95.14,30.9,276,8.4,116.6,8.3
1.422,30,,10,4.856,4.071,2,2,10,25.08,0.188964,0.00428,0.265058,0.65177,1.110072,0.840734,0.108459,0.077925,3,1.96,0.13081,120.32,,10,0.6,28,13.5,,93.53,24.2,188,8.3,23.9,2
4.74,148,,10,4.566,4.238,2,2,10,17.56,0.095074,0.004668,0.024722,0.5116,0.636064,0.606674,0.066171,0.021716,25,1,0.09086,122.24,,10,2.1,26,11.5,,102.31,23.2,191,8.1,88.6,7.3
10.428,30,,30,5.626,4.158,2,2,10,10,0.065383,0.005,0.025799,0.57366,0.669842,0.639043,0.029944,0.019814,3,1.13,0.15244,179.2,,10,2.9,26.1,20,,93.11,29.2,280,8.2,85.4,6.5
,1935,,10,8.7465,5.6327,2,2.64,10,18.8352,0.1876,0.0025,0.009,2.5329,2.732,2.7205,0.1141,0.0248,25,1,0.009,1479.04,,10,2.9,,,,170.7216,,2311,7.22,59.8,4.81
26.8024,860,,31,7.4709,5.7756,2,2.36,15.1,26.88,0.0769,0.0016,0.0104,0.4142,0.5031,0.4911,0.0769,0.0139,5,1.2,0.0066,173.44,,7.6667,3.6,23.25,,,118.512,23.51,271,,,
32.8812,,,1,9.0195,7.3703,3.47,7.91,23.86,31.52,0.1414,0.0153,0.0771,0.9068,1.1406,1.0482,0.1549,0.025,30,0.3,0.1205,161.92,,56,18,29.2,,,113.69,32.1,253,,,
23.26,633,,20,4.87,4.196,7.3,16.6,10.5,32.32,0.095,0.003,0.04,0.572,0.71,0.667,0.078,0.001,12.5,0.6,0.13,166.4,,10,2.3,27,3,,131.6,23.9,260,8.1,93.4,7.7
18.28,1086,,10,5.297,4.184,2,2,22.63,40.34,0.143,0.003,0.02,0.569,0.735,0.712,0.073,0.009,15,1,0.128,65.28,,13.5,2.3,39.5,3.3,,120.8,,102,7.9,44.9,3.3
71.1,414,,1,4.9898,4.8998,2,2,10,10,0.098716,0.0024,0.041015,0.578985,0.721116,0.677701,0.036808,0.02326,10,1.3,0.135,137.024,,7.22,3.7,30,2.5,,102.33,27.1,214.1,8,101.5,8.06
1.896,7270,,1,4.7336,4.0528,2,2,10.97,19.41,0.058706,0.001601,0.004,0.57133,0.635637,0.630036,0.077,0.001203,25,1,0.11667,143.36,,10,2.5,33,10,,86.32,30.3,224,8.7,117.1,8.29
8.6204,175,,31,4.9237,4.6866,2,2,12.99,60.17,0.060843,0.002774,0.004,0.726036,0.793653,0.786879,0.081814,0.016765,10,1.3,0.12051,158.72,,5.5,2.7,30,9,,94.94,24.3,248,8.6,103.4,8.5
14.8772,556,,1,5.2155,5.1227,2,2,10,10,0.253081,0.004177,0.001931,0.578354,0.837543,0.831435,0.054945,0.034553,15,0.8,0.13493,167.04,,10,2.6,34,10,,94.17,32.2,261,8.9,103.8,7.4
5.9062,650,,10,4.972,4.608,2,2,10,20.9,0.032887,0.006533,0.008482,0.85286,0.900762,0.885747,0.03179,0.009057,25,1.09,0.07606,143.36,,10,3.3,32,3.86,,104.01,24.9,224,8.7,112.7,9.2
,355,,10,4.666,4.367,2,2,10,27.14,0.193874,0.002013,0.242036,0.638075,1.075998,0.831949,0.067837,0.011024,18,1.13,0.11489,161.92,,10,2.9,33,9.5,,92.2,31.2,253,8.5,115.4,7.7
4.822,86,,10,5.111,5.043,2,4.39,10,18.74,0.0893,0.002519,0.312747,0.97333,1.377896,1.06263,0.037208,0.004617,13,0.85,0.11227,180.48,,10,4.3,38,3,,117,29.5,282,9,118.5,8.8
40.9692,1872,,31,6.949,5.728,2,2,10,34.94,0.076224,0.00261,0.008317,1.13669,1.223841,1.212914,0.080546,0.007498,15,1.04,0.09682,193.92,,10,3.4,32.1,4.4,,109.31,31,303,8.6,99.2,7.2
0.1,148,,10,4.529,3.855,2,2,10,21.74,0.102802,0.004769,0.357014,0.6822,1.146785,0.785002,0.09815,0.059188,15,2.11,0.10506,120.32,,10,1.4,27,6,,99.38,24.1,188,8.1,35.5,3
5.688,75,,10,5.329,4.56,2,5.66,10,23.41,0.098977,0.00745,0.018888,0.68873,0.814045,0.787707,0.05219,0.022162,25,0.92,0.09419,120.32,,10,2.3,24,3.5,,100.3,22.7,188,8.6,89.7,7.6
12.798,30,,30,6.59,4.937,2,2,10,10,0.043445,0.005,0.026554,0.83426,0.909259,0.877705,0.048151,0.018509,25,1.11,0.15215,174.72,,10,3.4,29.6,17,,90.01,29.3,273,8,93.1,6.9
,3448,3448,74,4.452,3.9845,2.21,2.39,10,15.2532,0.2927,0.0052,0.0882,0.0201,0.4062,0.3128,0.0799,0.0708,30,,0.009,311.04,,14,6,31.48,,1916,109.2416,24.65,486,7.83,75.5,6.22
,2064,3076,41,9.5068,1.8203,2,2.67,10,13.8528,0.1556,0.0067,0.1622,0.1283,0.4528,0.2839,0.1311,0.0597,17.5,,0.009,145.28,,6.3333,6.3,23.2,,1632,338.824,21.7,227,8.29,94.9,8.28
,712,1112,201,3.963,3.702,3.15,3.93,10,22.4576,0.0573,0.0009,,0.3994,,0.4567,0.2023,0.0257,20,,0.0164,189.44,,10,1.5,28.27,,1384,161.0544,23.74,296,7.96,101.5,8.55
,31,3448,31,7.3244,5.0427,4.22,4.94,14.184,23.64,0.0398,0.0029,0.0138,0.4206,0.4771,0.4604,0.097,0.0305,5,,0.009,195.84,,10,1.8,26.93,,890,145.6912,26.27,306,7.94,106.9,8.6
,496,827,1,6.6522,5.3686,3.84,5.4,10,24.72,0.0285,0.0034,0.0046,0.4883,0.5248,0.5168,0.0611,0.0118,12.5,,0.009,211.84,,14.6667,4.7,32.1,,18,188,32.3,331,7.95,101.6,7.33
,1723,12997,1500,2.831,2.754,7.7,8.24,12.8,61.6,0.004,0.008,0.333,0.295,0.64,0.299,0.091,0.039,20,,0.094,256,0.167,26.333,2.1,31.8,,176,182.787,30.3,400,7.76,129.7,
,364,3654,41,10.86,7.3,4,4,11,23,0.024,0.003,0.146,0.3,0.473,0.324,0.087,0.058,10,,0.103,195.392,0.01,9.2,3,36.1,,129.5,172,25.49,305.3,9.14,113.05,9.59
,1281,10462,30,3.631,3.631,2,2,10,42.22,0.093,0.004,0.089,0.395,0.581,0.488,0.079,0.025,25,,0.112,200.32,0.019,10,3.9,34.5,,1318,150,25,313,8.1,107.9,8.9
,2359,12997,41,3.392,2.213,3.2,6,16.08,43.42,0.169,0.004,0.029,0.24,0.442,0.409,0.109,0.004,10,,0.055,209.28,0.015,7.8,4.2,34,,175,142.5,27.8,327,7.6,63,5
,19863,24196,40,9.609,6.766,4.1,22.3,34.44,48.22,0.089,0.037,0.509,0.935,1.57,1.024,0.183,0.082,60,,0.304,173.44,0.026,13.1,10,35.5,,35,116.9,25.9,271,8.2,97.9,6.7
,24196,24196,529,2.164,1.161,2,2,10.5,11.31,0.034,0.006,0.077,0.988,1.105,1.022,0.109,0.042,30,,0.065,220.8,0.012,16,17,29,,267,143.1,29.2,345,7.3,73.8,5.3
,19863,24196,439,5.906,3.771,2,2,10,10,0.075,0.007,0.157,0.805,1.044,0.88,0.115,0.028,30,,0.141,187.52,0.01,48,26,30,,4880,116,29.1,293,8.1,93.3,7.1
,1650,7701,109,5.601,5.5052,2,2,10,10,0.12626,0.0025,0.0804,0.241488,0.450648,0.367748,0.052921,0.0613,3,,0.148,163.84,0.043,6.33,5,30,,928,105.72,25.3,256,8.1,107.4,8.8
,2613,9208,146,1.3071,0.8561,2,4.68,10,10,0.12605,0.001955,0.027655,0.108615,0.264275,0.234665,0.082253,0.063157,5,,0.04,299.52,0.009,5.5,3.9,30,,147,140.04,29.2,468,7.9,107.5,8.05
,2723,3873,31,4.5131,3.5161,2,2,10,13.94,0.136351,0.003032,0.023173,1.02132,1.183876,1.157671,0.110114,0.022071,13,,0.047,232.32,0.114,8,4.5,34,,11,125,32.1,363,8.3,136.9,9.93
,24196,24196,15531,9.1831,8.1365,7.8,11.31,32.8,41.14,0.232473,0.0436,1.234,2.77745,4.287523,3.009923,1.02786,0.0994,450,,0.346,124.16,0.01,760,580,31,,532.5,110.63,28.9,194,7.2,57.2,4.5
,5794,24196,546,4.1461,3.7165,2,2,10,10,0.177804,0.00591,0.226316,0.43574,0.84577,0.613544,0.147716,0.073302,25,,0.12562,219.52,0.016,13,9.4,33,,115.1,66.09,32.9,343,7.8,88.8,6.59
,8164,24196,86,3.2089,3.0855,2,2,10,10,0.041243,0.018235,0.156595,0.506327,0.7224,0.54757,0.084856,0.055419,25,,0.09637,128.64,0.01,18,6.2,30,,4587.5,99.07,29.1,201,7.9,83.1,6.35
,1054,3255,20,1.898,1.898,2,2,10,10,0.055614,0.003346,0.015804,0.468424,0.543188,0.524038,0.15933,0.087905,15,,0.07004,168.32,0.01,5.5,2.4,31,,463.5,115.14,28.6,263,8.7,94.9,7.32
,5172,24196,175,1.167,1.167,2,2,10,10,0.059148,0.004154,0.00876,0.238507,0.310569,0.297655,0.123366,0.123366,5,,0.02266,177.92,0.008,5,1.9,29,,34.1,133.88,29.9,278,7.4,73.6,5.55
,24196,24196,1178,11.868,7.753,2,2,10,33.24,0.086052,0.001861,0.011522,0.017553,0.116988,0.103605,0.076841,0.032938,13,,0.02891,228.48,0.013,6,4.2,32,,80.1,118.9,32.8,357,7.7,84.1,6.05
,7270,24196,933,0.996,0.9859,2,2,10,12.54,0.096813,0.002347,0.065143,0.318067,0.48237,0.41488,0.123396,0.031354,5,,0.03098,250.88,0.045,10.5,4,33,,30.7,128.28,34,392,8,110.2,7.71
,4884,12997,241,2.1827,2.098,2,2,10,10,0.098174,0.007451,0.098199,0.442379,0.646203,0.540553,0.049678,0.035905,10,,0.02335,245.12,0.01,12,6.3,32,,34.9,132.29,32.3,383,7.8,120.1,8.6
,2247,12997,388,3.9517,3.8438,2,2,10,10,0.034009,0.00764,0.182957,0.539515,0.764121,0.573524,0.110447,0.087218,25,,0.1157,169.6,0.039,12,8.6,34,,496,101.13,29.3,265,8.6,100.8,7.58
,1050,12033,75,3.634,3.634,2,2,10,10,0.06305,0.00543,0.04057,0.3796,0.48865,0.44265,0.05186,0.03619,25,,0.097,165.12,0.031,10,2.5,31,,510.1,109.79,24.4,258,8.2,98.7,8.03
,1789,9804,193,3.732,3.732,2,2,10,17.81,0.10255,0.07387,0.07269,0.3351,0.58421,0.43765,,,15,,0.091,186.88,0.01,10,1.9,26,,321.6,122.4,26.4,292,7.9,76.5,6.04
,11199,24196,97,1.718,1.718,2,4.05,10,10,0.0453,0.00354,0.03278,0.271,0.35262,0.3163,0.04319,0.01917,13,,0.052,213.12,0.044,10,2.7,30,,7.9,128.75,29.3,333,8,84.1,6.25
,24196,24196,6867,3.899,3.721,2,2,10,10,0.219812,0.061497,0.155333,0.347161,0.783803,0.566973,0.0585,0.0585,20,,0.121,188.16,0.049,14,5.6,32,,3.4,108.47,30.7,294,8.4,145.8,10.76
,12033,24196,417,7.015,6.356,2,2,10,13.82,0.26542,0.02911,0.78197,0.85436,1.93086,1.11978,0.17955,0.21346,100,,0.353,195.2,0.126,22,28,27,,106.5,105.12,28.6,305,7.4,75.9,5.82
,9208,24196,816,3.442,3.413,2,2,10,11.13,0.11606,0.01562,0.34928,0.57499,1.05595,0.69105,0.11747,0.1044,25,,0.146,262.4,0.008,16,8.7,32,,253.3,143.84,31.2,410,7.8,81,5.29
,594,6131,86,5.712,5.712,2,2,10,10,0.04823,0.042789,0.78729,0.71388,1.592189,0.76211,0.09225,0.26853,10,,0.113,161.92,0.024,10,2.3,20,,456.8,120.065,19.1,253,8.1,93.3,8.7
,275,5172,109,4.194,4.194,2,2,10,12.84,0.055926,0.004723,0.111642,0.3743,0.546591,0.430226,0.05614,0.07101,25,,0.12,187.52,0.02,10,2,28.9,,709.8,119.608,23.5,293,8.5,138.2,11.17
,762,4106,31,3.981,3.901,2,2,10,10,0.0468,0.0062,0.018433,0.5999,0.671333,0.6467,0.0355,0.02873,8,,0.092,222.08,0.039,10,3,36.5,,226.5,120.582,27.5,347,8.1,107.8,8.4
,2613,24196,437,3.644,3.518,2,2,10,10,0.084022,0.018065,0.038578,0.8455,0.986165,0.929522,0.10574,0.02423,25,,0.115,236.8,0.064,22,12,34.2,,22.4,127.429,31.9,370,7.8,89.4,6.45
,2909,24196,317,3.918,2.811,2,2,10,10,0.090811,0.00935,0.355251,0.5462,1.001612,0.637011,0.10623,0.09994,40,,0.144,243.84,0.04,10,9.3,28.1,,118.6,137.821,29.1,381,8,86.5,6.48
,2481,17329,161,3.303,3.034,2,2,10,10,0.055085,0.006192,0.155544,0.55062,0.767441,0.605705,0.09661,0.0737,25,,0.114,168.32,0.026,10,5.3,25.3,,1047.9,108.658,23.7,263,8.2,100.1,8.4
,857,4884,52,3.453,2.867,7.85,8.58,10,10,0.100486,0.003422,0.203368,0.57712,0.884396,0.677606,0.09945,0.08485,10,,0.095,166.4,0.014,10,3,26.4,,864.3,115.026,22.1,260,8.2,101.8,8.8
,141360,241960,3320,12.77,10.08,2,10.2,10,26.04,0.12266,0.039457,2.080961,2.1468,4.389878,2.26946,0.52303,0.20669,500,,0.605,117.12,0.01,306.67,270,29.3,,1182.1,71.366,28.9,183,7.6,78.9,6.01
,24196,,1296,13.52,,,2,,35.5,0.292134,0.09284,0.995742,1.51065,2.89136,1.802779,0.28303,0.22341,150,,,162.56,0.015,27.6,30,29.3,,10.2,75.202,31.5,254,7.6,56.9,5.01
,936,24196,548,7.1067,4.5667,16.9,19.24,10,20.8728,0.1064,0.0065,0.1317,0.2823,0.5269,0.3887,0.1127,0.0679,30,,0.009,310.4,,6.25,13,25.7,,2040,121.8464,26.83,485,7.87,72,5.73
,6893,10462,2142,6.2231,1.573,2.01,2.25,16.2,29.2448,0.0638,0.0056,0.1568,0.3459,0.5721,0.4097,0.1164,0.0422,12.5,,0.009,153.6,,10,4,24.7,,8433,135.4204,22.2,240,8.17,92,8.01
,5478,19863,3873,3.6904,3.6904,4.77,5.55,13.9,20.1344,0.0475,0.0111,0.0924,0.4102,0.5612,0.4577,0.2248,0.0404,20,,0.0158,193.8112,,10,1.5,22.51,,2390,173.4432,23.93,302.83,7.83,114.87,9.63
,19863,24196,12997,7.2001,4.3959,4.4,5.54,12.608,21.276,0.1336,0.0043,0.0776,0.3302,0.5457,0.4638,0.1111,0.052,12.5,,0.009,204.16,,10,2,26.52,,1000,177.192,25.72,319,8.07,95,7.69
,1333,1872,10,6.1419,4.2131,2.82,3.54,10,29.664,0.0553,0.034,0.2536,0.392,0.7349,0.4473,0.1206,0.068,5,,0.009,241.6,,10,0.7,35.1,,50,162,31.54,377.5,7.94,110.43,8.23
,1146,7270,359,2.2838,2.2838,6.06,7.2,11.29,20.33,0.522,0.0903,0.2356,0.3026,1.1505,0.8246,0.1819,0.1082,12.5,,0.0567,246.4,,10,2,31,,70,162.146,31.6,385,7.77,116.13,8.45
,24196,24196,19863,5.4755,3.8626,5.63,16.91,10,83.6,0.3644,0.0642,0.5089,0.5854,1.5229,0.9498,0.3223,0.1886,40,,0.0636,191.36,,42,20,28.7,,70,152.345,31.5,299,7.89,63.23,4.79
,19863,24196,14136,2.657,2.62,7.22,8.06,10,32.8,0.206,0.01,0.446,0.141,0.803,0.347,0.11,0.061,15,,0.081,259.84,0.135,9.667,3.3,,,1340,189.09,30.4,406,7.54,85.78,6.42
,4352,4721,2142,10.23,7.54,3,4,19,26,0.25,0.004,0.207,0.107,0.568,0.357,0.111,0.057,10,,0.097,183.68,0.01,5.3,2.5,24.4,,207.3,177,23.4,287,8.196,99.41,8.4
,24196,24196,9804,3.8,3.757,2,2.1,31.38,71.23,0.265,0.005,0.105,0.258,0.633,0.523,0.068,0.028,25,,0.106,184.32,0.028,14,3.2,34.5,,1870,162,25.5,288,7.7,104.1,8.5
,1455,8664,98,1.43,1.391,2,2.5,17.69,26.53,0.256,0.067,0.504,0.203,1.03,0.459,0.163,0.076,10,,0.08,227.2,0.08,10,3.5,,,212,168.6,,355,7.5,64.2,4.8
,9804,17329,4611,6.669,5.475,4.5,18.6,18.96,24,0.197,0.045,0.686,0.57,1.498,0.767,0.191,0.102,60,,0.217,,0.081,7,5.2,33.1,,347,128.7,32.2,,7.7,62.3,4.5
,24196,24196,19863,1.845,1.276,2,2,12.93,20.2,0.066,0.015,0.188,1.029,1.298,1.095,0.202,0.1,50,,0.088,221.44,0.029,44,30,27,,385,143.1,28.7,346,7.4,78.3,5.7
,24196,24196,1112,4.185,4.185,2,2,14.9,30.38,0.073,0.019,0.205,0.842,1.139,0.915,0.106,0.036,25,,0.137,183.68,0.069,38,14,36,,28570,112,32.1,287,8.1,90.7,6.6
,12997,24196,11199,6.4224,6.2078,2,2,10,25.2,0.094716,0.0026,0.0866,0.22936,0.413276,0.324076,0.062834,0.0692,3,,0.139,168.32,0.043,6.5,4.6,30,,1157.5,107.61,24.5,263,8,105.2,8.67
,2909,5475,393,2.4763,1.6517,2,4.16,10,11.42,0.256352,0.009361,0.231428,0.146541,0.643682,0.402893,0.125918,0.088473,10,,0.063,315.52,0.049,10,2.8,31,,286,143.77,28.9,493,8.3,101.7,7.93
,5794,9208,1153,1.1489,0.5713,2,2,10,10,0.100294,0.016898,0.255179,0.260356,0.632727,0.36065,0.141008,0.0785,3,,0.035,235.52,0.045,5,4.1,32,,163.6,147.29,30,368,7.9,83.2,6.23
,241960,241960,86640,10.1447,8.775,6.12,9.07,36.9,52.73,0.223018,0.0381,1.0843,,,,0.906027,0.0524,450,,0.35,133.76,0.01,740,460,32,,2039.1,114.58,29.3,209,7.3,57.4,4.53
,11199,24196,8164,3.7183,3.5802,2,2,10,10,0.148672,0.010084,0.194142,0.367896,0.720794,0.516568,0.139189,0.094445,25,,0.08776,231.04,0.009,10,9.2,30,,524.9,142.19,30.2,361,7.9,71.7,5.58
,24196,24196,1529,3.9821,3.7966,2,2,10.87,24.24,0.030384,0.008342,0.098054,0.697093,0.833873,0.727477,0.115895,0.016864,25,,0.13321,131.2,0.013,21,6.9,32,,35577.8,141.95,30.1,205,7.8,79.3,5.92
,12997,15531,2909,1.7467,1.7063,2,2,10,10,0.088716,0.003725,0.104586,0.391421,0.588448,0.480137,0.16563,0.054218,10,,0.06884,172.8,0.017,6.5,2.5,28,,2101.5,119.25,27.9,270,8,103.5,8.06
,1162,2064,52,1.4417,1.4417,2,2,10,20.35,0.163872,0.007218,0.194135,0.104156,0.469381,0.268028,0.146916,0.052005,13,,0.03083,189.44,0.013,9.5,4,29,,177,142.24,29.8,296,7.5,105,7.95
,19863,24196,4611,12.898,10.146,2,,10,24.01,0.137781,0.005163,0.110992,0.191223,0.445159,0.329004,0.160367,0.091829,20,,0.0795,248.96,0.031,22,9.9,31,,323.1,127.25,31.5,389,8,80.4,5.89
,7701,15531,557,1.6282,1.6282,2,2,10,11.7,0.119929,0.004145,0.113498,0.381954,0.619526,0.501883,0.151481,0.066153,13,,0.05693,284.8,0.099,10,3.9,32,,547,142.76,32.9,445,8.2,105.8,7.54
,5794,17329,1385,2.0422,2.0373,2,2,10,10,0.162637,0.009735,0.24839,0.362129,0.782891,0.524766,0.101266,0.070936,15,,0.0475,266.24,0.099,10,5.7,32,,383.7,146.53,31.3,416,7.8,96.7,7.1
,9208,24196,6867,3.6946,3.6946,2,2,10,10,0.079893,0.00777,0.174786,0.439114,0.701563,0.519007,0.12328,0.087223,30,,0.11296,174.72,0.071,18,11,35,,1215,105.25,29.7,273,8.4,94.5,7.12
,3873,7701,1968,3.347,3.347,2,2,10,13.57,0.0797,0.00448,0.04505,0.35726,0.48649,0.43696,0.06469,0.03896,18,,0.092,171.52,0.041,10,1.7,30,,1910,113.94,24.8,268,8.1,99.3,8.16
,11199,24196,9208,3.348,3.348,2,2,10,40.77,0.13144,0.00406,0.06897,0.35706,0.56153,0.4885,0.05899,0.10065,20,,0.084,200.96,0.01,10,2.4,29,,1320.4,120.33,28,314,8.1,90.7,7.06
,3076,4884,75,1.615,1.615,2,2,10,26.66,0.26399,0.02737,0.15623,0.17278,0.62037,0.43677,0.07447,0.07193,15,,0.058,245.76,0.015,10,2.1,32,,166.5,136.92,30.7,384,7.9,93,6.84
,1935,6131,475,2.081,2.081,2,5.21,10,10,0.185278,0.01133,0.054402,0.383135,0.634145,0.568413,0.10676,0.01877,13,,0.083,240.64,0.053,10.5,7.4,34,,164.8,130.98,31.7,376,7.6,70.2,5.09
,24196,24196,9208,5.734,5.613,2,2,10,15.55,0.27558,0.02319,0.55741,0.65784,1.51402,0.93342,0.15143,0.14134,60,,0.291,213.12,0.047,23.5,24,28,,1475.3,119.27,27.9,333,7.7,75.2,5.86
,14136,24196,3654,3.147,3.147,2,2,10,10,0.08003,0.01633,0.35279,0.3878,0.83695,0.46783,0.10278,0.12514,25,,0.149,270.08,0.033,10,6.4,34,,1461.4,143.84,31.5,422,7.8,101.3,6.62
,3255,6488,2359,6.487,6.487,2,2,10,10,0.05244,0.02996,0.33869,0.48009,0.90118,0.53253,0.09057,0.10641,10,,0.096,175.36,0.034,10,3.2,25,,2842.3,122.1,23.7,274,8.2,104.7,9
,19863,24196,14136,3.976,3.933,2,2,10,10,0.134041,0.005014,0.164282,0.42342,0.726757,0.557461,0.06546,0.11658,25,,0.113,192,0.029,10,2.9,28.2,,1806.8,123.732,21.5,300,8.4,108.9,8.91
,2046,15531,512,3.468,2.178,2,2,10,20.9,0.09147,0.007596,0.067799,0.67068,0.837545,0.76215,0.04418,0.10037,3,,0.064,227.2,0.039,10,1.4,19.8,,858.2,,24.7,355,8.1,76.9,6.38
,878,2400,161,2.424,2.424,2,2,10,10,0.003356,0.017395,0.071342,0.10997,0.202063,0.113326,0.06071,0.04042,13,,0.002,261.76,0.115,10,2.4,36.3,,104.1,133.571,32.8,409,8.3,181,12.53
,24196,24196,24196,4.423,3.667,2,2,10,10,0.14936,0.016272,0.502518,0.70817,1.37632,0.85753,0.19438,0.12363,50,,0.158,252.16,0.054,21.5,17,30.8,,835.6,47.938,29.5,394,8.1,84,6.24
,6488,19863,5794,3.577,3.376,2,2,10,10,0.1046,0.005798,0.1606,0.43726,0.708258,0.54186,0.09933,0.0823,25,,0.109,172.8,0.03,13.5,8.7,25.6,,3600.3,110.634,24,270,8.8,95.4,7.95
,6131,14136,4884,3.358,3.038,8.28,8.32,10,10,0.084362,0.00447,0.198574,0.24183,0.529236,0.326192,0.09435,0.09435,10,,0.095,170.24,0.033,10,3.3,26.1,,3004.8,117.044,22,266,8.1,102.1,8.86
,26130,241960,19040,10.127,7.799,6.6,7.8,11.76,29.92,0.166591,0.039799,2.047305,5.10237,7.356065,5.268961,0.58448,0.19626,250,,0.514,119.04,0.01,213.33,290,29.2,,4736.8,69.092,28.6,186,7.9,73.1,5.58
